Epoch [1/500], Step [1/10], Train Loss: 2.4161, Train Accuracy: 0.0625
Epoch [5/500], Validation Loss: 2.2748, Validation Accuracy: 0.1300
Epoch [6/500], Step [1/10], Train Loss: 2.2653, Train Accuracy: 0.1250
Epoch [6/500], Step [2/10], Train Loss: 2.2337, Train Accuracy: 0.2188
Epoch [6/500], Step [3/10], Train Loss: 2.2470, Train Accuracy: 0.1979
Epoch [6/500], Step [4/10], Train Loss: 2.2450, Train Accuracy: 0.2031
Epoch [6/500], Step [5/10], Train Loss: 2.2446, Train Accuracy: 0.1938
Epoch [6/500], Step [6/10], Train Loss: 2.2478, Train Accuracy: 0.1875
Epoch [6/500], Step [7/10], Train Loss: 2.2644, Train Accuracy: 0.1696
Epoch [6/500], Step [8/10], Train Loss: 2.2679, Train Accuracy: 0.1641
Epoch [6/500], Step [9/10], Train Loss: 2.2716, Train Accuracy: 0.1528
Epoch [6/500], Step [10/10], Train Loss: 2.2837, Train Accuracy: 0.1467
Epoch [6/500], Validation Loss: 2.2809, Validation Accuracy: 0.1200
Epoch [7/500], Step [1/10], Train Loss: 2.3060, Train Accuracy: 0.0938
Epoch [7/500], Step [2/10], Train Loss: 2.2773, Train Accuracy: 0.1562
Epoch [7/500], Step [3/10], Train Loss: 2.2317, Train Accuracy: 0.1979
Epoch [7/500], Step [4/10], Train Loss: 2.2455, Train Accuracy: 0.1641
Epoch [7/500], Step [5/10], Train Loss: 2.2532, Train Accuracy: 0.1562
Epoch [7/500], Step [6/10], Train Loss: 2.2664, Train Accuracy: 0.1615
Epoch [7/500], Step [7/10], Train Loss: 2.2697, Train Accuracy: 0.1607
Epoch [7/500], Step [8/10], Train Loss: 2.2649, Train Accuracy: 0.1641
Epoch [7/500], Step [9/10], Train Loss: 2.2746, Train Accuracy: 0.1562
Epoch [7/500], Step [10/10], Train Loss: 2.2654, Train Accuracy: 0.1567
Epoch [7/500], Validation Loss: 2.2533, Validation Accuracy: 0.1500
Epoch [8/500], Step [1/10], Train Loss: 2.2342, Train Accuracy: 0.1250
Epoch [8/500], Step [2/10], Train Loss: 2.2221, Train Accuracy: 0.1875
Epoch [8/500], Step [3/10], Train Loss: 2.2325, Train Accuracy: 0.1667
Epoch [8/500], Step [4/10], Train Loss: 2.2413, Train Accuracy: 0.1719
Epoch [8/500], Step [5/10], Train Loss: 2.2173, Train Accuracy: 0.1750
Epoch [8/500], Step [6/10], Train Loss: 2.2138, Train Accuracy: 0.1562
Epoch [8/500], Step [7/10], Train Loss: 2.2253, Train Accuracy: 0.1518
Epoch [8/500], Step [8/10], Train Loss: 2.2274, Train Accuracy: 0.1641
Epoch [8/500], Step [9/10], Train Loss: 2.2287, Train Accuracy: 0.1667
Epoch [8/500], Step [10/10], Train Loss: 2.2438, Train Accuracy: 0.1600
Epoch [8/500], Validation Loss: 2.3068, Validation Accuracy: 0.1300
Epoch [9/500], Step [1/10], Train Loss: 2.1686, Train Accuracy: 0.2500
Epoch [9/500], Step [2/10], Train Loss: 2.1580, Train Accuracy: 0.1875
Epoch [9/500], Step [3/10], Train Loss: 2.1835, Train Accuracy: 0.1979
Epoch [9/500], Step [4/10], Train Loss: 2.1654, Train Accuracy: 0.1875
Epoch [9/500], Step [5/10], Train Loss: 2.1651, Train Accuracy: 0.2000
Epoch [9/500], Step [6/10], Train Loss: 2.1781, Train Accuracy: 0.1823
Epoch [9/500], Step [7/10], Train Loss: 2.2114, Train Accuracy: 0.1741
Epoch [9/500], Step [8/10], Train Loss: 2.2235, Train Accuracy: 0.1719
Epoch [9/500], Step [9/10], Train Loss: 2.2242, Train Accuracy: 0.1701
Epoch [9/500], Step [10/10], Train Loss: 2.2402, Train Accuracy: 0.1633
Epoch [9/500], Validation Loss: 2.2860, Validation Accuracy: 0.1000
Epoch [10/500], Step [1/10], Train Loss: 2.2402, Train Accuracy: 0.1250
Epoch [10/500], Step [2/10], Train Loss: 2.2477, Train Accuracy: 0.1250
Epoch [10/500], Step [3/10], Train Loss: 2.2062, Train Accuracy: 0.1562
Epoch [10/500], Step [4/10], Train Loss: 2.2187, Train Accuracy: 0.1562
Epoch [10/500], Step [5/10], Train Loss: 2.2470, Train Accuracy: 0.1688
Epoch [10/500], Step [6/10], Train Loss: 2.2735, Train Accuracy: 0.1406
Epoch [10/500], Step [7/10], Train Loss: 2.2633, Train Accuracy: 0.1429
Epoch [10/500], Step [8/10], Train Loss: 2.2560, Train Accuracy: 0.1406
Epoch [10/500], Step [9/10], Train Loss: 2.2511, Train Accuracy: 0.1424
Epoch [10/500], Step [10/10], Train Loss: 2.2335, Train Accuracy: 0.1467
Epoch [10/500], Validation Loss: 2.2804, Validation Accuracy: 0.1400
Epoch [11/500], Step [1/10], Train Loss: 2.2014, Train Accuracy: 0.1250
Epoch [11/500], Step [2/10], Train Loss: 2.1582, Train Accuracy: 0.1719
Epoch [11/500], Step [3/10], Train Loss: 2.1827, Train Accuracy: 0.1667
Epoch [11/500], Step [4/10], Train Loss: 2.1920, Train Accuracy: 0.1641
Epoch [11/500], Step [5/10], Train Loss: 2.1753, Train Accuracy: 0.1875
Epoch [11/500], Step [6/10], Train Loss: 2.1844, Train Accuracy: 0.1823
Epoch [11/500], Step [7/10], Train Loss: 2.1827, Train Accuracy: 0.1741
Epoch [11/500], Step [8/10], Train Loss: 2.1949, Train Accuracy: 0.1562
Epoch [11/500], Step [9/10], Train Loss: 2.2051, Train Accuracy: 0.1424
Epoch [11/500], Step [10/10], Train Loss: 2.2043, Train Accuracy: 0.1400
Epoch [11/500], Validation Loss: 2.2970, Validation Accuracy: 0.1100
Epoch [12/500], Step [1/10], Train Loss: 2.1746, Train Accuracy: 0.1875
Epoch [12/500], Step [2/10], Train Loss: 2.2068, Train Accuracy: 0.1406
Epoch [12/500], Step [3/10], Train Loss: 2.1582, Train Accuracy: 0.1875
Epoch [12/500], Step [4/10], Train Loss: 2.1653, Train Accuracy: 0.2031
Epoch [12/500], Step [5/10], Train Loss: 2.2142, Train Accuracy: 0.1938
Epoch [12/500], Step [6/10], Train Loss: 2.2301, Train Accuracy: 0.1771
Epoch [12/500], Step [7/10], Train Loss: 2.2289, Train Accuracy: 0.1652
Epoch [12/500], Step [8/10], Train Loss: 2.2398, Train Accuracy: 0.1523
Epoch [12/500], Step [9/10], Train Loss: 2.2402, Train Accuracy: 0.1562
Epoch [12/500], Step [10/10], Train Loss: 2.2418, Train Accuracy: 0.1567
Epoch [12/500], Validation Loss: 2.3432, Validation Accuracy: 0.0700
Epoch [13/500], Step [1/10], Train Loss: 2.2927, Train Accuracy: 0.1562
Epoch [13/500], Step [2/10], Train Loss: 2.2964, Train Accuracy: 0.1875
Epoch [13/500], Step [3/10], Train Loss: 2.2614, Train Accuracy: 0.1771
Epoch [13/500], Step [4/10], Train Loss: 2.2528, Train Accuracy: 0.1641
Epoch [13/500], Step [5/10], Train Loss: 2.2243, Train Accuracy: 0.1812
Epoch [13/500], Step [6/10], Train Loss: 2.2290, Train Accuracy: 0.1562
Epoch [13/500], Step [7/10], Train Loss: 2.2485, Train Accuracy: 0.1473
Epoch [13/500], Step [8/10], Train Loss: 2.2477, Train Accuracy: 0.1562
Epoch [13/500], Step [9/10], Train Loss: 2.2584, Train Accuracy: 0.1493
Epoch [13/500], Step [10/10], Train Loss: 2.2540, Train Accuracy: 0.1467
Epoch [13/500], Validation Loss: 2.3100, Validation Accuracy: 0.1500
Epoch [14/500], Step [1/10], Train Loss: 2.1815, Train Accuracy: 0.1562
Epoch [14/500], Step [2/10], Train Loss: 2.2279, Train Accuracy: 0.1719
Epoch [14/500], Step [3/10], Train Loss: 2.2045, Train Accuracy: 0.2188
Epoch [14/500], Step [4/10], Train Loss: 2.2187, Train Accuracy: 0.1875
Epoch [14/500], Step [5/10], Train Loss: 2.2337, Train Accuracy: 0.1875
Epoch [14/500], Step [6/10], Train Loss: 2.2512, Train Accuracy: 0.1667
Epoch [14/500], Step [7/10], Train Loss: 2.2673, Train Accuracy: 0.1518
Epoch [14/500], Step [8/10], Train Loss: 2.2789, Train Accuracy: 0.1406
Epoch [14/500], Step [9/10], Train Loss: 2.2715, Train Accuracy: 0.1493
Epoch [14/500], Step [10/10], Train Loss: 2.2774, Train Accuracy: 0.1433
Epoch [14/500], Validation Loss: 2.2881, Validation Accuracy: 0.1600
Epoch [15/500], Step [1/10], Train Loss: 2.2630, Train Accuracy: 0.1562
Epoch [15/500], Step [2/10], Train Loss: 2.2462, Train Accuracy: 0.1562
Epoch [15/500], Step [3/10], Train Loss: 2.2289, Train Accuracy: 0.1354
Epoch [15/500], Step [4/10], Train Loss: 2.2421, Train Accuracy: 0.1250
Epoch [15/500], Step [5/10], Train Loss: 2.2287, Train Accuracy: 0.1437
Epoch [15/500], Step [6/10], Train Loss: 2.2366, Train Accuracy: 0.1458
Epoch [15/500], Step [7/10], Train Loss: 2.2287, Train Accuracy: 0.1607
Epoch [15/500], Step [8/10], Train Loss: 2.2298, Train Accuracy: 0.1484
Epoch [15/500], Step [9/10], Train Loss: 2.2188, Train Accuracy: 0.1597
Epoch [15/500], Step [10/10], Train Loss: 2.2316, Train Accuracy: 0.1567
Epoch [15/500], Validation Loss: 2.3017, Validation Accuracy: 0.0900
Epoch [16/500], Step [1/10], Train Loss: 2.1466, Train Accuracy: 0.0938
Epoch [16/500], Step [2/10], Train Loss: 2.1345, Train Accuracy: 0.1719
Epoch [16/500], Step [3/10], Train Loss: 2.1375, Train Accuracy: 0.1771
Epoch [16/500], Step [4/10], Train Loss: 2.1584, Train Accuracy: 0.1641
Epoch [16/500], Step [5/10], Train Loss: 2.1974, Train Accuracy: 0.1625
Epoch [16/500], Step [6/10], Train Loss: 2.1901, Train Accuracy: 0.1562
Epoch [16/500], Step [7/10], Train Loss: 2.2134, Train Accuracy: 0.1429
Epoch [16/500], Step [8/10], Train Loss: 2.2252, Train Accuracy: 0.1484
Epoch [16/500], Step [9/10], Train Loss: 2.2273, Train Accuracy: 0.1424
Epoch [16/500], Step [10/10], Train Loss: 2.2231, Train Accuracy: 0.1400
Epoch [16/500], Validation Loss: 2.3061, Validation Accuracy: 0.1500
Epoch [17/500], Step [1/10], Train Loss: 2.0721, Train Accuracy: 0.0625
Epoch [17/500], Step [2/10], Train Loss: 2.0991, Train Accuracy: 0.1406
Epoch [17/500], Step [3/10], Train Loss: 2.1346, Train Accuracy: 0.1458
Epoch [17/500], Step [4/10], Train Loss: 2.1449, Train Accuracy: 0.1875
Epoch [17/500], Step [5/10], Train Loss: 2.1740, Train Accuracy: 0.1938
Epoch [17/500], Step [6/10], Train Loss: 2.2062, Train Accuracy: 0.1979
Epoch [17/500], Step [7/10], Train Loss: 2.2049, Train Accuracy: 0.1920
Epoch [17/500], Step [8/10], Train Loss: 2.1962, Train Accuracy: 0.1953
Epoch [17/500], Step [9/10], Train Loss: 2.1982, Train Accuracy: 0.1944
Epoch [17/500], Step [10/10], Train Loss: 2.2092, Train Accuracy: 0.1933
Epoch [17/500], Validation Loss: 2.2973, Validation Accuracy: 0.1200
Epoch [18/500], Step [1/10], Train Loss: 2.0558, Train Accuracy: 0.1875
Epoch [18/500], Step [2/10], Train Loss: 2.1512, Train Accuracy: 0.1719
Epoch [18/500], Step [3/10], Train Loss: 2.1188, Train Accuracy: 0.1875
Epoch [18/500], Step [4/10], Train Loss: 2.1453, Train Accuracy: 0.1875
Epoch [18/500], Step [5/10], Train Loss: 2.1279, Train Accuracy: 0.1938
Epoch [18/500], Step [6/10], Train Loss: 2.1523, Train Accuracy: 0.1979
Epoch [18/500], Step [7/10], Train Loss: 2.1518, Train Accuracy: 0.1786
Epoch [18/500], Step [8/10], Train Loss: 2.1375, Train Accuracy: 0.1914
Epoch [18/500], Step [9/10], Train Loss: 2.1376, Train Accuracy: 0.1840
Epoch [18/500], Step [10/10], Train Loss: 2.1723, Train Accuracy: 0.1867
Epoch [18/500], Validation Loss: 2.4078, Validation Accuracy: 0.0900
Epoch [19/500], Step [1/10], Train Loss: 2.2100, Train Accuracy: 0.1562
Epoch [19/500], Step [2/10], Train Loss: 2.1978, Train Accuracy: 0.1094
Epoch [19/500], Step [3/10], Train Loss: 2.2169, Train Accuracy: 0.1250
Epoch [19/500], Step [4/10], Train Loss: 2.1752, Train Accuracy: 0.1328
Epoch [19/500], Step [5/10], Train Loss: 2.1912, Train Accuracy: 0.1500
Epoch [19/500], Step [6/10], Train Loss: 2.1893, Train Accuracy: 0.1615
Epoch [19/500], Step [7/10], Train Loss: 2.2177, Train Accuracy: 0.1607
Epoch [19/500], Step [8/10], Train Loss: 2.2283, Train Accuracy: 0.1641
Epoch [19/500], Step [9/10], Train Loss: 2.2159, Train Accuracy: 0.1771
Epoch [19/500], Step [10/10], Train Loss: 2.2194, Train Accuracy: 0.1767
Epoch [19/500], Validation Loss: 2.2993, Validation Accuracy: 0.1200
Epoch [20/500], Step [1/10], Train Loss: 2.1566, Train Accuracy: 0.2188
Epoch [20/500], Step [2/10], Train Loss: 2.1666, Train Accuracy: 0.1875
Epoch [20/500], Step [3/10], Train Loss: 2.1490, Train Accuracy: 0.2188
Epoch [20/500], Step [4/10], Train Loss: 2.1691, Train Accuracy: 0.1953
Epoch [20/500], Step [5/10], Train Loss: 2.1460, Train Accuracy: 0.2250
Epoch [20/500], Step [6/10], Train Loss: 2.1559, Train Accuracy: 0.1979
Epoch [20/500], Step [7/10], Train Loss: 2.1500, Train Accuracy: 0.2098
Epoch [20/500], Step [8/10], Train Loss: 2.1553, Train Accuracy: 0.1914
Epoch [20/500], Step [9/10], Train Loss: 2.1694, Train Accuracy: 0.1806
Epoch [20/500], Step [10/10], Train Loss: 2.2260, Train Accuracy: 0.1767
Epoch [20/500], Validation Loss: 2.3253, Validation Accuracy: 0.1000
Epoch [21/500], Step [1/10], Train Loss: 2.3323, Train Accuracy: 0.1562
Epoch [21/500], Step [2/10], Train Loss: 2.1825, Train Accuracy: 0.2812
Epoch [21/500], Step [3/10], Train Loss: 2.1980, Train Accuracy: 0.2396
Epoch [21/500], Step [4/10], Train Loss: 2.1936, Train Accuracy: 0.2422
Epoch [21/500], Step [5/10], Train Loss: 2.2214, Train Accuracy: 0.2250
Epoch [21/500], Step [6/10], Train Loss: 2.2303, Train Accuracy: 0.2188
Epoch [21/500], Step [7/10], Train Loss: 2.2260, Train Accuracy: 0.2188
Epoch [21/500], Step [8/10], Train Loss: 2.2313, Train Accuracy: 0.2031
Epoch [21/500], Step [9/10], Train Loss: 2.2499, Train Accuracy: 0.1979
Epoch [21/500], Step [10/10], Train Loss: 2.2541, Train Accuracy: 0.1900
Epoch [21/500], Validation Loss: 2.3685, Validation Accuracy: 0.1200
Epoch [22/500], Step [1/10], Train Loss: 2.1015, Train Accuracy: 0.2500
Epoch [22/500], Step [2/10], Train Loss: 2.1375, Train Accuracy: 0.2344
Epoch [22/500], Step [3/10], Train Loss: 2.1577, Train Accuracy: 0.2083
Epoch [22/500], Step [4/10], Train Loss: 2.1882, Train Accuracy: 0.2031
Epoch [22/500], Step [5/10], Train Loss: 2.1965, Train Accuracy: 0.1875
Epoch [22/500], Step [6/10], Train Loss: 2.1949, Train Accuracy: 0.1771
Epoch [22/500], Step [7/10], Train Loss: 2.1986, Train Accuracy: 0.1696
Epoch [22/500], Step [8/10], Train Loss: 2.1999, Train Accuracy: 0.1641
Epoch [22/500], Step [9/10], Train Loss: 2.2080, Train Accuracy: 0.1632
Epoch [22/500], Step [10/10], Train Loss: 2.1921, Train Accuracy: 0.1633
Epoch [22/500], Validation Loss: 2.3459, Validation Accuracy: 0.1100
Epoch [23/500], Step [1/10], Train Loss: 2.0873, Train Accuracy: 0.2188
Epoch [23/500], Step [2/10], Train Loss: 2.0646, Train Accuracy: 0.2344
Epoch [23/500], Step [3/10], Train Loss: 2.1088, Train Accuracy: 0.1875
Epoch [23/500], Step [4/10], Train Loss: 2.1297, Train Accuracy: 0.1875
Epoch [23/500], Step [5/10], Train Loss: 2.1187, Train Accuracy: 0.1938
Epoch [23/500], Step [6/10], Train Loss: 2.1276, Train Accuracy: 0.2083
Epoch [23/500], Step [7/10], Train Loss: 2.1575, Train Accuracy: 0.2054
Epoch [23/500], Step [8/10], Train Loss: 2.1478, Train Accuracy: 0.2031
Epoch [23/500], Step [9/10], Train Loss: 2.1468, Train Accuracy: 0.2118
Epoch [23/500], Step [10/10], Train Loss: 2.1821, Train Accuracy: 0.2067
Epoch [23/500], Validation Loss: 2.3834, Validation Accuracy: 0.0700
Epoch [24/500], Step [1/10], Train Loss: 1.9639, Train Accuracy: 0.3750
Epoch [24/500], Step [2/10], Train Loss: 2.0941, Train Accuracy: 0.2812
Epoch [24/500], Step [3/10], Train Loss: 2.0854, Train Accuracy: 0.2812
Epoch [24/500], Step [4/10], Train Loss: 2.1384, Train Accuracy: 0.2266
Epoch [24/500], Step [5/10], Train Loss: 2.1506, Train Accuracy: 0.2125
Epoch [24/500], Step [6/10], Train Loss: 2.1361, Train Accuracy: 0.2031
Epoch [24/500], Step [7/10], Train Loss: 2.1436, Train Accuracy: 0.1875
Epoch [24/500], Step [8/10], Train Loss: 2.1689, Train Accuracy: 0.1758
Epoch [24/500], Step [9/10], Train Loss: 2.1775, Train Accuracy: 0.1806
Epoch [24/500], Step [10/10], Train Loss: 2.1785, Train Accuracy: 0.1733
Epoch [24/500], Validation Loss: 2.3206, Validation Accuracy: 0.0900
Epoch [25/500], Step [1/10], Train Loss: 2.0815, Train Accuracy: 0.1875
Epoch [25/500], Step [2/10], Train Loss: 2.1616, Train Accuracy: 0.2031
Epoch [25/500], Step [3/10], Train Loss: 2.1490, Train Accuracy: 0.2188
Epoch [25/500], Step [4/10], Train Loss: 2.1418, Train Accuracy: 0.2344
Epoch [25/500], Step [5/10], Train Loss: 2.1397, Train Accuracy: 0.2437
Epoch [25/500], Step [6/10], Train Loss: 2.1325, Train Accuracy: 0.2396
Epoch [25/500], Step [7/10], Train Loss: 2.1317, Train Accuracy: 0.2277
Epoch [25/500], Step [8/10], Train Loss: 2.1507, Train Accuracy: 0.2422
Epoch [25/500], Step [9/10], Train Loss: 2.1470, Train Accuracy: 0.2361
Epoch [25/500], Step [10/10], Train Loss: 2.1849, Train Accuracy: 0.2300
Epoch [25/500], Validation Loss: 2.3616, Validation Accuracy: 0.0900
Epoch [26/500], Step [1/10], Train Loss: 2.0603, Train Accuracy: 0.1875
Epoch [26/500], Step [2/10], Train Loss: 1.9968, Train Accuracy: 0.2344
Epoch [26/500], Step [3/10], Train Loss: 2.0662, Train Accuracy: 0.1979
Epoch [26/500], Step [4/10], Train Loss: 2.0849, Train Accuracy: 0.2031
Epoch [26/500], Step [5/10], Train Loss: 2.0948, Train Accuracy: 0.2125
Epoch [26/500], Step [6/10], Train Loss: 2.0887, Train Accuracy: 0.2344
Epoch [26/500], Step [7/10], Train Loss: 2.1236, Train Accuracy: 0.2232
Epoch [26/500], Step [8/10], Train Loss: 2.1279, Train Accuracy: 0.2148
Epoch [26/500], Step [9/10], Train Loss: 2.1418, Train Accuracy: 0.2153
Epoch [26/500], Step [10/10], Train Loss: 2.1606, Train Accuracy: 0.2100
Epoch [26/500], Validation Loss: 2.4275, Validation Accuracy: 0.0900
Epoch [27/500], Step [1/10], Train Loss: 2.1756, Train Accuracy: 0.2188
Epoch [27/500], Step [2/10], Train Loss: 2.1549, Train Accuracy: 0.2500
Epoch [27/500], Step [3/10], Train Loss: 2.0896, Train Accuracy: 0.2292
Epoch [27/500], Step [4/10], Train Loss: 2.1336, Train Accuracy: 0.2188
Epoch [27/500], Step [5/10], Train Loss: 2.1385, Train Accuracy: 0.2125
Epoch [27/500], Step [6/10], Train Loss: 2.1559, Train Accuracy: 0.2135
Epoch [27/500], Step [7/10], Train Loss: 2.1587, Train Accuracy: 0.2188
Epoch [27/500], Step [8/10], Train Loss: 2.1732, Train Accuracy: 0.2109
Epoch [27/500], Step [9/10], Train Loss: 2.1898, Train Accuracy: 0.2014
Epoch [27/500], Step [10/10], Train Loss: 2.1990, Train Accuracy: 0.1967
Epoch [27/500], Validation Loss: 2.3060, Validation Accuracy: 0.1300
Epoch [28/500], Step [1/10], Train Loss: 2.0852, Train Accuracy: 0.1562
Epoch [28/500], Step [2/10], Train Loss: 2.0982, Train Accuracy: 0.1562
Epoch [28/500], Step [3/10], Train Loss: 2.1351, Train Accuracy: 0.1771
Epoch [28/500], Step [4/10], Train Loss: 2.1897, Train Accuracy: 0.1562
Epoch [28/500], Step [5/10], Train Loss: 2.1928, Train Accuracy: 0.1625
Epoch [28/500], Step [6/10], Train Loss: 2.1757, Train Accuracy: 0.1719
Epoch [28/500], Step [7/10], Train Loss: 2.1969, Train Accuracy: 0.1607
Epoch [28/500], Step [8/10], Train Loss: 2.2081, Train Accuracy: 0.1758
Epoch [28/500], Step [9/10], Train Loss: 2.2212, Train Accuracy: 0.1701
Epoch [28/500], Step [10/10], Train Loss: 2.2562, Train Accuracy: 0.1667
Epoch [28/500], Validation Loss: 2.3379, Validation Accuracy: 0.1100
Epoch [29/500], Step [1/10], Train Loss: 2.0604, Train Accuracy: 0.3438
Epoch [29/500], Step [2/10], Train Loss: 2.1873, Train Accuracy: 0.2656
Epoch [29/500], Step [3/10], Train Loss: 2.1735, Train Accuracy: 0.2708
Epoch [29/500], Step [4/10], Train Loss: 2.1530, Train Accuracy: 0.2734
Epoch [29/500], Step [5/10], Train Loss: 2.1285, Train Accuracy: 0.2562
Epoch [29/500], Step [6/10], Train Loss: 2.1602, Train Accuracy: 0.2292
Epoch [29/500], Step [7/10], Train Loss: 2.1469, Train Accuracy: 0.2321
Epoch [29/500], Step [8/10], Train Loss: 2.1442, Train Accuracy: 0.2266
Epoch [29/500], Step [9/10], Train Loss: 2.1470, Train Accuracy: 0.2118
Epoch [29/500], Step [10/10], Train Loss: 2.1598, Train Accuracy: 0.2067
Epoch [29/500], Validation Loss: 2.3833, Validation Accuracy: 0.0900
Epoch [30/500], Step [1/10], Train Loss: 1.9579, Train Accuracy: 0.2500
Epoch [30/500], Step [2/10], Train Loss: 2.0161, Train Accuracy: 0.2656
Epoch [30/500], Step [3/10], Train Loss: 2.0584, Train Accuracy: 0.2396
Epoch [30/500], Step [4/10], Train Loss: 2.0594, Train Accuracy: 0.2266
Epoch [30/500], Step [5/10], Train Loss: 2.1025, Train Accuracy: 0.2062
Epoch [30/500], Step [6/10], Train Loss: 2.1312, Train Accuracy: 0.2083
Epoch [30/500], Step [7/10], Train Loss: 2.1671, Train Accuracy: 0.1920
Epoch [30/500], Step [8/10], Train Loss: 2.1711, Train Accuracy: 0.1875
Epoch [30/500], Step [9/10], Train Loss: 2.1848, Train Accuracy: 0.1806
Epoch [30/500], Step [10/10], Train Loss: 2.2423, Train Accuracy: 0.1733
Epoch [30/500], Validation Loss: 2.3443, Validation Accuracy: 0.1200
Epoch [31/500], Step [1/10], Train Loss: 2.0754, Train Accuracy: 0.3125
Epoch [31/500], Step [2/10], Train Loss: 2.1165, Train Accuracy: 0.2500
Epoch [31/500], Step [3/10], Train Loss: 2.0783, Train Accuracy: 0.2708
Epoch [31/500], Step [4/10], Train Loss: 2.1626, Train Accuracy: 0.2344
Epoch [31/500], Step [5/10], Train Loss: 2.1587, Train Accuracy: 0.2437
